title_name,realease_date,price,description,title_review,title_rating,developer,publisher,game_tags
"ELDEN RING","Feb 24 2022","5999.0","THE NEW FANTASY ACTION RPG. Rise, Tarnished, and be guided by grace to brandish the power of the Elden Ring and become an Elden Lord in the Lands Between.","Very Positive","(286,896)","FromSoftware Inc.","FromSoftware Inc., BANDAI NAMCO Entertainment","Souls-like,Relaxing,Dark Fantasy,RPG,Difficult,Action RPG,Third Person,Multiplayer,Fantasy,Open World,Online Co-Op,Action,Singleplayer,Co-op,PvP,Violent,3D,Atmospheric,Great Soundtrack,Walking Simulator,+"
"Ghostwire: Tokyo","Mar 25 2022","5999.0","Tokyo's population has vanished, and deadly supernatural forces prowl the streets. Use an arsenal of elemental abilities to unravel the truth behind the disappearance and save Tokyo.","Very Positive","(1,280)","Tango Gameworks","Bethesda Softworks","Singleplayer,Supernatural,First-Person,Action-Adventure,Action,Horror,Atmospheric,Lore-Rich,Open World,Surreal,Story Rich,Mystery,Combat,Exploration,Adventure,Cyberpunk,Realistic,FPS,VR,Dating Sim,+"
"Valve Index VR Kit","Jun 28 2019","99900.0","NA","NA","NA","NA","NA","NA"
"LEGO® Star Wars™: The Skywalker Saga","Apr 5 2022","4999.0","Play through all nine Star Wars saga films in a brand-new LEGO video game unlike any other. Experience fun-filled adventures, whimsical humor, and the freedom to fully immerse yourself in the LEGO Star Wars galaxy.","['No user reviews']","0","TT Games","Warner Bros. Games, Warner Bros. Interactive Entertainment","LEGO,Adventure,Open World,Multiplayer,Action,Space,Co-op,Sci-fi,Singleplayer,Funny,Third Person,Local Co-Op,Story Rich,Family Friendly,Epic,Great Soundtrack,Memes,Beautiful,Psychological Horror,Puzzle,+"
"Core Keeper","Mar 8 2022","1299.0","Explore an endless cavern of creatures, relics and resources in a mining sandbox adventure for 1-8 players. Mine, build, fight, craft and farm to unravel the mystery of the ancient Core.","Very Positive","(5,999)","Pugstorm","Fireshine Games","Early Access,Online Co-Op,Pixel Graphics,Sandbox,Adventure,2D,Procedural Generation,Farming Sim,Relaxing,Dungeon Crawler,Casual,Cooking,Simulation,Crafting,Exploration,Atmospheric,Survival,Building,Mining,Mystery,+"
"The Planet Crafter","Mar 24 2022","1799.0","A space survival open world terraforming crafting game. Transform the ecosystem of a hostile planet to make it livable for humans. Survive, collect, build your base then create oxygen, heat and pressure to make a brand new biosphere.","Overwhelmingly Positive","(515)","Miju Games","Miju Games","Early Access,Open World Survival Craft,Exploration,Base Building,Open World,Crafting,First-Person,Singleplayer,Space,Sci-fi,Futuristic,Sandbox,Resource Management,Automation,Immersive Sim,Mars,Survival,Colorful,Adventure,Story Rich,+"
"Ready or Not","Dec 17 2021","3999.0","Ready or Not is an intense, tactical, first-person shooter that depicts a modern-day world in which SWAT police units are called to defuse hostile and confronting situations.","Very Positive","(3,045)","VOID Interactive","VOID Interactive","Tactical,Realistic,FPS,Multiplayer,Shooter,First-Person,Co-op,Action,Singleplayer,Violent,Crime,Combat,Gun Customization,Modern,Gore,America,Atmospheric,Co-op Campaign,PvP,Early Access,+"
"Rust","Feb 8 2018","3999.0","The only aim in Rust is to survive. Everything wants you to die - the island’s wildlife and other inhabitants, the environment, other survivors. Do whatever it takes to last another night.","Very Positive","(11,195)","Facepunch Studios","Facepunch Studios","Survival,Crafting,Multiplayer,Open World,Open World Survival Craft,Building,Sandbox,PvP,Adventure,First-Person,Action,FPS,Nudity,Co-op,Shooter,Online Co-Op,Indie,Early Access,Post-apocalyptic,Simulation,+"
"WWE 2K22","Mar 11 2022","5999.0","REDESIGNED ENGINE. NEW CONTROLS. ALL THE FEATURES YOU CAN HANDLE. Get ripped out of the stands and hit with complete control of the WWE Universe. Hitting this hard has never been so easy. WWE 2K22: IT HITS DIFFERENT","Mostly Positive","(2,158)","Visual Concepts","2K","Simulation,Sports,PvP,Local Co-Op,Wrestling,Co-op,Multiplayer,Local Multiplayer,Online Co-Op,Fighting,Sexual Content,Character Customization,+"
"Dying Light 2 Stay Human","Feb 4 2022","5999.0","The virus won and civilization has fallen back to the Dark Ages. The City, one of the last human settlements, is on the brink of collapse. Use your agility and combat skills to survive, and reshape the world. Your choices matter.","Mostly Positive","(10,142)","Techland","Techland","Open World,Zombies,Co-op,Parkour,Multiplayer,Survival,Action,First-Person,Horror,Gore,Post-apocalyptic,Violent,Choices Matter,RPG,Adventure,Story Rich,Atmospheric,Singleplayer,Survival Horror,FPS,+"
