title_name,realease_date,price,description,title_review,title_rating,developer,publisher,game_tags
"Destiny 2: The Witch Queen Deluxe + Bungie 30th Anniversary Bundle","Feb 22 2022","9999.0","None","Very Positive","(53)","Bungie","Bungie","Action,Adventure,Free to Play,FPS,MMORPG,+"
"Hell Let Loose","Jul 27 2021","3999.0","Join the ever expanding experience of Hell Let Loose - a hardcore World War Two first person shooter with epic battles of 100 players with infantry, tanks, artillery, a dynamically shifting front line and a unique resource based RTS-inspired meta-game.","Very Positive","(1,882)","Black Matter Pty Ltd","Team17","Action,Shooter,World War II,FPS,Multiplayer,Realistic,War,Simulation,Tactical,First-Person,Military,Singleplayer,Strategy,PvP,Massively Multiplayer,Historical,Gore,Mature,Violent,Indie,+"
"Resident Evil Village","May 7 2021","2999.0","NA","NA","NA","NA","NA","NA"
"God of War","Jan 14 2022","4999.0","His vengeance against the Gods of Olympus years behind him, Kratos now lives as a man in the realm of Norse Gods and monsters. It is in this harsh, unforgiving world that he must fight to survive… and teach his son to do the same.","Overwhelmingly Positive","(3,263)","Santa Monica Studio","PlayStation PC LLC","Action,Adventure,Singleplayer,Story Rich,Mythology,Third Person,Combat,Violent,RPG,Fantasy,Exploration,Atmospheric,Hack and Slash,Emotional,Gore,Action RPG,Souls-like,3D,PvE,Crafting,+"
"Squad","Sep 23 2020","4999.0","Squad is a tactical FPS that provides authentic combat experiences through teamwork, constant communication, and gameplay. It bridges the large gap between arcade shooter and military simulation with 100 player battles, combined arms combat, base building, and a great integrated VoIP system","Very Positive","(1,775)","Offworld Industries","Offworld Industries","Military,Realistic,FPS,Multiplayer,Tactical,Shooter,War,Team-Based,Action,First-Person,Strategy,Simulation,Open World,Co-op,Massively Multiplayer,Early Access,Atmospheric,Walking Simulator,Indie,Singleplayer,+"
"The Forest","Apr 30 2018","1999.0","As the lone survivor of a passenger jet crash, you find yourself in a mysterious forest battling to stay alive against a society of cannibalistic mutants. Build, explore, survive in this terrifying first person survival horror simulator.","Overwhelmingly Positive","(4,805)","Endnight Games Ltd","Endnight Games Ltd","Open World Survival Craft,Survival,Open World,Horror,Crafting,Adventure,Building,Survival Horror,First-Person,Action,Exploration,Sandbox,Atmospheric,Singleplayer,Simulation,Indie,Realistic,Gore,Early Access,Zombies,+"
"Mass Effect™ Legendary Edition","May 14 2021","2459.0","The Mass Effect™ Legendary Edition includes single-player base content and over 40 DLC from the highly acclaimed Mass Effect, Mass Effect 2, and Mass Effect 3 games, including promo weapons, armors, and packs — remastered and optimized for 4K Ultra HD.","Very Positive","(630)","BioWare","Electronic Arts","RPG,Story Rich,Choices Matter,Sci-fi,Action,Singleplayer,Third-Person Shooter,Space,Action RPG,Character Customization,Shooter,Sexual Content,Great Soundtrack,Atmospheric,Military,Combat,Nudity,Classic,Tactical RPG,Female Protagonist,+"
"Project Zomboid","Nov 8 2013","1999.0","Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die? All it takes is a bite..","Very Positive","(4,645)","The Indie Stone","The Indie Stone","Survival,Zombies,Open World,Open World Survival Craft,Multiplayer,Sandbox,Post-apocalyptic,Crafting,Co-op,Indie,Simulation,RPG,Building,Survival Horror,Realistic,Isometric,Singleplayer,Early Access,2D,Adventure,+"
"Risk of Rain 2","Aug 11 2020","2499.0","Escape a chaotic alien planet by fighting through hordes of frenzied monsters – with your friends, or on your own. Combine loot in surprising ways and master each character until you become the havoc you feared upon your first crash landing.","Overwhelmingly Positive","(6,499)","Hopoo Games","Gearbox Publishing","Third-Person Shooter,Action Roguelike,Multiplayer,Action,Roguelite,Co-op,Looter Shooter,Roguelike,Loot,Shooter,Online Co-Op,Difficult,Third Person,Indie,Survival,Singleplayer,Soundtrack,Great Soundtrack,Early Access,Bullet Hell,+"
"Raft","May 23 2018","1999.0","Raft throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs and build your own floating home, but be wary of the man-eating sharks!","Very Positive","(3,359)","Redbeet Interactive","Axolot Games","Survival,Open World Survival Craft,Multiplayer,Co-op,Crafting,Open World,Building,Base Building,Online Co-Op,Adventure,Sandbox,Early Access,First-Person,Singleplayer,Underwater,Simulation,Action,Indie,Strategy,Massively Multiplayer,+"
